week,dmanum,test1_imp,test1_spd,test2_clk_f11_f21_f32,test2_clk_f11_f21_f31,test2_clk_f11_f22_f32,test2_clk_f11_f22_f31,test2_clk_f12_f21_f32,test2_clk_f12_f21_f31,test2_clk_f12_f22_f32,test2_clk_f12_f22_f31
4/13/2015,558,34425.92748,1158.016393,0,69.40533136,180.4064175,103.6165166,0,105.2897554,138.6813609,56.68129904
4/13/2015,559,116049.0894,3903.649306,0,233.9639362,608.1463011,349.2891337,0,354.9295872,467.4919987,191.0714865
4/13/2015,560,963277.5257,32402.64672,0,1942.041965,5047.981569,2899.310752,0,2946.129921,3880.465916,1586.008729
4/13/2015,561,581608.7474,19564.10512,0,1172.5682,3047.875778,1750.548985,0,1778.817514,2342.951912,957.6020676
4/13/2015,563,659680.653,22190.28118,0,1329.967198,3457.005576,1985.53289,0,2017.596029,2657.456674,1086.145214
4/13/2015,564,416528.8928,14011.16314,0,839.7544508,2182.787533,1253.685117,0,1273.9301,1677.944443,685.8028369
4/13/2015,565,81592.12468,2744.588886,0,164.4960314,427.5772356,245.5792002,0,249.5449063,328.6856076,134.3390856
4/13/2015,566,605879.8373,20380.53396,0,1221.500594,3175.066552,1823.60107,0,1853.049272,2440.725538,997.5637187
4/13/2015,567,726267.7936,24430.1337,0,1464.212022,3805.95035,2185.949497,0,2221.249039,2925.696223,1195.779025
4/13/2015,569,61252.41341,2060.403424,0,123.489601,320.9885476,184.3599337,0,187.3370478,246.7491415,100.8503362
4/13/2015,570,246229.1152,8282.63384,0,496.4169328,1290.344685,741.1101183,0,753.0778457,991.9090433,405.4091533
4/13/2015,571,389409.389,13098.9196,0,785.0794345,2040.669865,1172.059763,0,1190.986629,1568.69627,641.1513543
4/13/2015,573,377920.6193,12712.46135,0,761.9171865,1980.463854,1137.48041,0,1155.848875,1522.414925,622.2354255
4/13/2015,574,257886.754,8674.772493,0,519.9196339,1351.435642,776.1977401,0,788.7320757,1038.87066,424.6031201
4/13/2015,575,318726.673,10721.30047,0,642.5776144,1670.262544,959.3161319,0,974.8075327,1283.95811,524.7742962
4/13/2015,576,127823.8686,4299.728318,0,257.7028014,669.8511233,384.7293293,0,390.9420845,514.9255037,210.4583216
4/13/2015,577,515139.7484,17328.22664,0,1038.56156,2699.550115,1550.487966,0,1575.525833,2075.188284,848.1627733
4/13/2015,581,138387.5295,4655.067838,0,278.9999586,725.2091737,416.5242534,0,423.2504451,557.4801416,227.8510854
4/13/2015,582,59552.70958,2003.228933,0,120.0628667,312.0813808,179.2440979,0,182.1385996,239.9020568,98.05182277
4/13/2015,583,13468.47583,453.0514337,0,27.15348855,70.58050866,40.53795062,0,41.19257283,54.25639028,22.17545791
4/13/2015,584,56874.1659,1913.128311,0,114.6627156,298.0446793,171.1821114,0,173.9464251,229.111815,93.64167769
4/13/2015,588,299652.1448,10079.67312,0,604.1218908,1570.303951,901.9048633,0,916.4691652,1207.118305,493.3686343
4/13/2015,592,109729.8488,3691.083236,0,221.2238588,575.0308086,330.269234,0,335.6025468,442.0355785,180.6670388
4/13/2015,596,30634.38317,1030.476751,0,61.76128489,160.537122,92.20457669,0,93.69353117,123.4075088,50.43863042
4/13/2015,597,52503.928,1766.122623,0,105.8519781,275.1427847,158.0283967,0,160.5802992,211.5067544,86.44620673
4/13/2015,598,92313.30776,3105.227122,0,186.1107654,483.7607686,277.8482406,0,282.3350394,371.8748074,151.991205
4/13/2015,600,192303.1495,6468.676835,0,387.6980168,1007.749821,578.8016164,0,588.1483244,774.6737541,316.6216024
4/13/2015,602,3213886.301,108108.4315,0,6479.443257,16842.12325,9673.281956,0,9829.489783,12946.81534,5291.57132
4/13/2015,603,136324.7238,4585.679358,0,274.8411829,714.3991996,410.3155394,0,416.9414704,549.1703379,224.4547352
4/13/2015,604,153689.87,5169.806653,0,309.85066,805.3999084,462.5818422,0,470.0517893,619.1240697,253.0459487
4/13/2015,605,155133.6003,5218.370731,0,312.7613321,812.9656661,466.9272389,0,474.4673571,624.9399912,255.4230092
4/13/2015,606,85215.80113,2866.481803,0,171.8016433,446.5668325,256.4858847,0,260.6277161,343.283221,140.3053646
4/13/2015,609,1041624.427,35038.07308,0,2099.995376,5458.552465,3135.122352,0,3185.749497,4196.078472,1715.004649
4/13/2015,610,162013.8466,5449.807864,0,326.6324404,849.0210658,487.6356759,0,495.5102018,652.6563661,266.7511367
4/13/2015,611,121300.717,4080.303105,0,244.5516235,635.6670506,365.09569,0,370.9913937,488.6476485,199.7181402
4/13/2015,612,349897.0319,11769.80632,0,705.4194678,1833.608406,1053.133909,0,1070.140315,1409.524742,576.0953952
4/13/2015,613,1497287.891,50365.64156,0,3018.648148,7846.421698,4506.596246,0,4579.370472,6031.672569,2465.24143
4/13/2015,616,798190.3289,26849.45777,0,1609.213413,4182.854849,2402.424785,0,2441.220052,3215.42887,1314.19741
4/13/2015,617,771751.6411,25960.11545,0,1555.910975,4044.304945,2322.848578,0,2360.358818,3108.923294,1270.666871
4/13/2015,618,2087798.975,70229.2027,0,4209.164147,10940.94948,6283.939835,0,6385.415279,8410.486641,3437.500939
4/13/2015,619,373445.2554,12561.91944,0,752.8945068,1957.011054,1124.010283,0,1142.161227,1504.386375,614.8668676
4/13/2015,622,557263.5688,18745.18409,0,1123.486438,2920.296747,1677.273904,0,1704.35916,2244.879826,917.5184315
4/13/2015,623,2342648.756,78801.81775,0,4722.961008,12276.4701,7050.996773,0,7164.858944,9437.123162,3857.10377
4/13/2015,624,134347.0201,4519.153531,0,270.8539793,704.035196,404.3629687,0,410.8927753,541.203359,221.198503
4/13/2015,625,327072.3423,11002.03137,0,659.4031289,1713.99738,984.435257,0,1000.332291,1317.577793,538.5152005
4/13/2015,626,29081.85574,978.2529669,0,58.63126956,152.4012217,87.53171829,0,88.94521369,117.1533093,47.88243868
4/13/2015,627,147103.9765,4948.270934,0,296.5729896,770.8870418,442.7593599,0,449.9092061,592.5934652,242.2024646
4/13/2015,628,160642.2026,5403.668622,0,323.8671001,841.8330714,483.5072477,0,491.3151061,647.1308374,264.4927643
4/13/2015,630,618417.1971,20802.26459,0,1246.776881,3240.767619,1861.336511,0,1891.394079,2491.231022,1018.206121
4/13/2015,631,42059.40984,1414.790818,0,84.79502196,220.409093,126.5920733,0,128.6363301,169.4320712,69.2496081
4/13/2015,632,326361.1566,10978.10857,0,657.9693235,1710.270467,982.2947021,0,998.1571696,1314.712853,537.3442537
4/13/2015,633,137999.0639,4642.000666,0,278.2167819,723.1734497,415.3550343,0,422.062345,555.9152473,227.211488
4/13/2015,634,181129.0903,6092.80479,0,365.1702496,949.1930259,545.1694915,0,553.9730953,729.6601887,298.2238354
4/13/2015,635,613393.5094,20633.27821,0,1236.648738,3214.441371,1846.216017,0,1876.029414,2470.993605,1009.934764
4/13/2015,636,421936.0401,14193.0483,0,850.6556779,2211.123272,1269.959762,0,1290.467554,1699.726588,694.7055494
4/13/2015,637,292255.9468,9830.880451,0,589.2105838,1531.544746,879.6434945,0,893.8483113,1177.323471,481.1910072
4/13/2015,638,50500.19312,1698.721161,0,101.8122936,264.6423666,151.9974763,0,154.4519892,203.4349114,83.14711489
4/13/2015,639,59274.37598,1993.866371,0,119.5017246,310.6227951,178.4063585,0,181.2873321,238.7808181,97.59355452
4/13/2015,640,631380.7344,21238.33095,0,1272.912374,3308.702036,1900.354678,0,1931.042326,2543.453319,1039.550212
4/13/2015,641,826527.9593,27802.67654,0,1666.344267,4331.356015,2487.716504,0,2527.889094,3329.584143,1360.854503
4/13/2015,642,204724.3701,6886.500789,0,412.740158,1072.84227,616.187497,0,626.1379265,824.711383,337.0727848
4/13/2015,643,88970.63477,2992.786575,0,179.3716783,466.2437486,267.7873314,0,272.1116628,358.4091879,146.4875901
4/13/2015,644,82609.67759,2778.817243,0,166.5474968,432.9096432,248.6418711,0,252.6570344,332.7847164,136.0144572
4/13/2015,647,68276.49871,2296.679003,0,137.6507,357.7977249,205.5013031,0,208.8198161,275.0449575,112.4152906
4/13/2015,648,313740.6971,10553.58264,0,632.5255015,1644.133922,944.3091447,0,959.558207,1263.872611,516.5650303
4/13/2015,649,245766.5608,8267.074475,0,495.4843874,1287.920704,739.7179039,0,751.6631492,990.0456898,404.6475708
4/13/2015,650,592796.156,19940.42621,0,1195.122881,3106.502529,1784.221289,0,1813.033571,2388.019254,976.0218139
4/13/2015,651,148389.1836,4991.502618,0,299.1640664,777.6220702,446.6276269,0,453.8399392,597.7707916,244.318521
4/13/2015,652,365897.8762,12308.04135,0,737.6784069,1917.459596,1101.293883,0,1119.077994,1473.982523,602.4403249
4/13/2015,656,120092.2686,4039.653422,0,242.1152981,629.3342701,361.4584543,0,367.2954226,483.7795366,197.7284648
4/13/2015,657,111647.1468,3755.57714,0,225.0892797,585.0782607,336.0399931,0,341.4664944,449.7592191,183.8238147
4/13/2015,658,371699.8301,12503.20698,0,749.3755945,1947.864288,1118.756833,0,1136.822943,1497.355106,611.993075
4/13/2015,659,874897.5989,29429.73033,0,1763.8612,4584.83338,2633.301356,0,2675.824906,3524.436335,1440.493723
4/13/2015,661,48570.88076,1633.823118,0,97.92265075,254.531954,146.1905557,0,148.5512963,195.6628721,79.97055761
4/13/2015,662,103141.6193,3469.468935,0,207.9414786,540.5056997,310.4397203,0,315.4528187,415.4955631,169.8197083
4/13/2015,669,321314.1075,10808.33637,0,647.7940823,1683.821795,967.1038944,0,982.721055,1294.381327,529.0344326
4/13/2015,670,258237.5077,8686.571117,0,520.6267806,1353.27374,777.2534526,0,789.8048362,1040.283636,425.180626
4/13/2015,671,456627.6193,15360.00066,0,920.5965836,2392.921816,1374.375848,0,1396.569791,1839.4781,751.8242364
4/13/2015,673,165691.5878,5573.519408,0,334.0470511,868.2939851,498.7050868,0,506.7583657,667.4717741,272.8064318
4/13/2015,675,215184.24,7238.348994,0,433.8280644,1127.656411,647.6700266,0,658.1288479,866.8479091,354.2946596
4/13/2015,676,152952.9868,5145.01944,0,308.3650465,801.538329,460.3639421,0,467.7980737,616.1556105,251.8326917
4/13/2015,678,401130.4371,13493.19121,0,808.7099737,2102.093114,1207.338237,0,1226.834792,1615.913325,660.4497228
4/13/2015,679,366881.722,12341.13587,0,739.6619162,1922.615364,1104.255101,0,1122.087031,1477.945846,604.0601988
4/13/2015,682,258124.7059,8682.776698,0,520.3993633,1352.68261,776.913937,0,789.459838,1039.829225,424.994901
4/13/2015,686,454945.2696,15303.40993,0,917.2048366,2384.105593,1369.312245,0,1391.424419,1832.700925,749.054296
4/13/2015,687,122352.3107,4115.676524,0,246.6717177,641.1778463,368.2608183,0,374.2076337,492.8838872,201.449559
4/13/2015,691,344296.3192,11581.41003,0,694.127998,1804.258303,1036.276663,0,1053.010852,1386.962839,566.8739829
4/13/2015,692,152573.532,5132.255372,0,307.6000364,799.5498254,459.2218441,0,466.6375326,614.6270153,251.2079303
4/13/2015,693,481557.4988,16198.58981,0,970.857148,2523.564927,1449.410784,0,1472.816419,1939.905594,792.8705656
4/13/2015,698,217822.7357,7327.102485,0,439.1474756,1141.483244,655.6114751,0,666.198538,877.4768216,358.6388668
4/13/2015,702,184691.3598,6212.632107,0,372.3520603,967.8608245,555.891351,0,564.8680955,744.0104305,304.0890097
4/13/2015,705,146461.2061,4926.649479,0,295.2771149,767.5186532,440.8247242,0,447.9433291,590.0041299,241.1441617
4/13/2015,709,247270.6969,8317.670476,0,498.5168421,1295.803013,744.2451121,0,756.2634645,996.1049497,407.1240876
4/13/2015,710,99402.13734,3343.680563,0,200.4023939,520.9092332,299.1844799,0,304.0158244,400.4314391,163.662759
4/13/2015,711,62747.87244,2110.707547,0,126.504562,328.8253853,188.8610254,0,191.9108248,252.7734467,103.3125665
4/13/2015,716,297698.8036,10013.9668,0,600.183804,1560.067617,896.0256199,0,910.4949815,1199.249468,490.1525143
4/13/2015,717,94896.06997,3192.105856,0,191.3178137,497.2955347,285.6219403,0,290.2342718,382.2792033,156.2436487
4/13/2015,718,304696.524,10249.35552,0,614.2917493,1596.738631,917.0876351,0,931.8971142,1227.439076,501.6740595
4/13/2015,722,234652.5736,7893.223127,0,473.07773,1229.678712,706.2665861,0,717.6716468,945.2741184,386.3487106
4/13/2015,724,201841.9154,6789.541024,0,406.9289064,1057.736988,607.5117709,0,617.3221014,813.0997061,332.326906
4/13/2015,725,220444.211,7415.283446,0,444.4325725,1155.220883,663.501695,0,674.2161721,888.0371691,362.9550504
4/13/2015,734,75080.65376,2525.556586,0,151.3684027,393.4543745,225.9807178,0,229.6299401,302.4548067,123.6181361
4/13/2015,736,77247.58424,2598.447608,0,155.737102,404.8100066,232.5028308,0,236.2573747,311.1840666,127.1859248
4/13/2015,737,49424.23687,1662.528237,0,99.64308266,259.0039009,148.7590207,0,151.1612378,199.1005307,81.3755839
4/13/2015,740,13320.9657,448.0895006,0,26.85609672,69.8074932,40.09396881,0,40.74142142,53.66216067,21.93258673
4/13/2015,743,168147.8651,5656.143452,0,338.999096,881.1659167,506.0980872,0,514.2707511,677.3666383,276.8506217
4/13/2015,744,453977.7767,15270.86548,0,915.2542961,2379.035521,1366.400247,0,1388.465397,1828.803478,747.4613468
4/13/2015,745,44783.34125,1506.418189,0,90.28667827,234.6836454,134.7906697,0,136.9673205,180.4051529,73.73448278
4/13/2015,746,124228.5594,4178.789618,0,250.4543803,651.0101832,373.9080259,0,379.9460346,500.4421652,204.5387486
4/13/2015,747,23915.33012,804.4618217,0,48.21515448,125.3264428,71.98130539,0,73.14368682,96.34048436,39.37590291
4/13/2015,749,88098.25586,2963.441568,0,177.6128949,461.6721142,265.1616109,0,269.4435411,354.8948979,145.0512434
4/13/2015,751,1337273.775,44983.10044,0,2696.047318,7007.880064,4024.979437,0,4089.976332,5387.071913,2201.782792
4/13/2015,752,303693.6554,10215.62111,0,612.2698885,1591.483175,914.0691615,0,928.829897,1223.399121,500.0228652
4/13/2015,753,1659424.885,55819.59185,0,3345.528863,8696.08811,4994.602577,0,5075.257314,6684.825023,2732.195326
4/13/2015,754,57966.47508,1949.871313,0,116.8648953,303.7688413,174.4697867,0,177.287191,233.5120719,95.44013331
4/13/2015,755,56148.62965,1888.722784,0,113.1999784,294.2425626,168.9983637,0,171.7274134,226.1890657,92.44710313
4/13/2015,756,91403.21699,3074.613567,0,184.2759521,478.9915081,275.1090134,0,279.5515781,368.2085989,150.4927668
4/13/2015,757,243459.4623,8189.468495,0,490.8330985,1275.830533,732.7739077,0,744.6070187,980.7517773,400.8489995
4/13/2015,758,130245.1038,4381.173622,0,262.5841989,682.53942,392.0168589,0,398.3472959,524.6792047,214.4448158
4/13/2015,759,47459.54879,1596.440228,0,95.68211957,248.7081045,142.8456249,0,145.1523502,191.1859838,78.14078149
4/13/2015,760,61693.27513,2075.233093,0,124.3784123,323.2988495,185.6868567,0,188.6853985,248.5251083,101.5762024
4/13/2015,762,96045.44755,3230.76852,0,193.6350478,503.3187592,289.0813824,0,293.7495782,386.9093544,158.1360658
4/13/2015,764,86354.49923,2904.785232,0,174.0973467,452.5340921,259.9131833,0,264.11036,347.870351,142.1801983
4/13/2015,765,336700.215,11325.89293,0,678.8136646,1764.451505,1013.413609,0,1029.778596,1356.362703,554.3672159
4/13/2015,766,21273.49712,715.5960698,0,42.88901489,111.4821207,64.02981204,0,65.06378974,85.69812776,35.02620088
4/13/2015,767,50468.82218,1697.665908,0,101.7490474,264.4779697,151.9030548,0,154.356043,203.3085368,83.09546355
4/13/2015,770,974742.6003,32788.30792,0,1965.156442,5108.063409,2933.818786,0,2981.195205,3926.651807,1604.885645
4/13/2015,771,122273.2159,4113.01594,0,246.5122565,640.7633561,368.0227556,0,373.9657267,492.5652618,201.3193317
4/13/2015,773,63423.01496,2133.417933,0,127.8657015,332.3634176,190.893096,0,193.9757101,255.4931899,104.4241692
4/13/2015,789,391122.1084,13156.53191,0,788.5324093,2049.645239,1177.214773,0,1196.224884,1575.595786,643.9712975
4/13/2015,790,634688.0317,21349.58153,0,1279.580141,3326.033672,1910.309111,0,1941.157508,2556.776431,1044.995582
4/13/2015,798,4328.854968,145.6136518,0,8.727306291,22.68503055,13.0291587,0,13.23955849,17.43835365,7.127335148
4/13/2015,800,254356.1891,8556.011656,0,512.8017422,1332.933989,765.5713066,0,777.9340424,1024.648137,418.7901467
4/13/2015,801,200519.9977,6745.07447,0,404.2638181,1050.809581,603.5330107,0,613.2790907,807.7744946,330.1504065
4/13/2015,802,54490.97623,1832.962781,0,109.8580209,285.5557577,164.0090929,0,166.657574,219.5113769,89.71782445
4/13/2015,803,5857841.852,197045.5814,0,11809.86206,30697.56837,17631.16382,0,17915.87854,23597.7224,9644.768058
4/13/2015,804,142241.482,4784.70676,0,286.7698247,745.4055142,428.1240317,0,435.037541,573.0053986,234.1965072
4/13/2015,807,2349713.89,79039.47414,0,4737.204865,12313.49439,7072.261694,0,7186.467259,9465.584341,3868.736311
4/13/2015,810,227808.7043,7663.009639,0,459.2799603,1193.813942,685.6676379,0,696.740059,917.7042842,375.0804767
4/13/2015,811,240280.6524,8082.539959,0,484.424372,1259.172224,723.2062,0,734.8848081,967.9462636,395.6151804
4/13/2015,813,145445.3219,4892.477252,0,293.2290137,762.1949902,437.7670757,0,444.8363045,585.9117431,239.4715375
4/13/2015,819,1600940.456,53852.29764,0,3227.619733,8389.60497,4818.573831,0,4896.385989,6449.226425,2635.902396
4/13/2015,820,1039943.746,34981.53847,0,2096.606994,5449.744985,3130.063772,0,3180.609229,4189.308018,1712.237456
4/13/2015,821,54415.55249,1830.425684,0,109.7059608,285.1605054,163.7820796,0,166.4268948,219.20754,89.59364145
4/13/2015,825,1031889.426,34710.60794,0,2080.368862,5407.536942,3105.821561,0,3155.975546,4156.862006,1698.976249
4/13/2015,828,242808.3486,8167.566387,0,489.5204029,1272.418421,730.8141599,0,742.6156242,978.1288317,399.7769595
4/13/2015,839,667607.1532,22456.91211,0,1345.947635,3498.543789,2009.390384,0,2041.838782,2689.387777,1099.195968
4/13/2015,855,231388.3279,7783.420712,0,466.4967583,1212.572684,696.4417305,0,707.6881358,932.1244354,380.9742241
4/13/2015,862,1346990.754,45309.95936,0,2715.6375,7058.801145,4054.225986,0,4119.695165,5426.21578,2217.781519
4/13/2015,866,649773.1117,21857.01215,0,1309.992829,3405.085871,1955.712781,0,1987.294373,2617.545147,1069.832732
4/13/2015,868,167937.2794,5649.059788,0,338.5745389,880.0623584,505.4642579,0,513.6266865,676.518315,276.5038983
4/13/2015,881,371625.4075,12500.70356,0,749.2255529,1947.474282,1118.532833,0,1136.595325,1497.055302,611.8705405
4/20/2015,500,290741.8355,8299.607025,0,766.413128,2859.087918,1153.795686,0,1116.131805,1555.180292,588.5081281
4/20/2015,501,6137465.909,175202.0141,0,16178.73271,60354.41921,24356.25294,0,23561.18062,32829.35187,12423.21583
4/20/2015,502,104129.8059,2972.521883,0,274.4924895,1023.98841,413.2343752,0,399.7449764,556.9911245,210.775436
4/20/2015,503,193538.879,5524.821141,0,510.1802338,1903.216541,768.0501952,0,742.9783811,1035.240937,391.7537466
4/20/2015,504,2359053.977,67342.28985,0,6218.60949,23198.3908,9361.797884,0,9056.196431,12618.59769,4775.103788
4/20/2015,505,1418263.854,40486.20186,0,3738.629614,13946.87848,5628.31528,0,5444.587608,7586.304152,2870.793617
4/20/2015,506,1862079.929,53155.51383,0,4908.555731,18311.26304,7389.579089,0,7148.357677,9960.279718,3769.148569
4/20/2015,507,262494.898,7493.261146,0,691.952486,2581.314072,1041.699005,0,1007.694348,1404.087208,531.331794
4/20/2015,508,836579.0331,23881.24573,0,2205.273116,8226.724583,3319.925656,0,3211.551803,4474.867617,1693.370202
4/20/2015,509,208911.36,5963.648773,0,550.7030268,2054.385961,829.0551834,0,801.9919556,1117.468455,422.8701149
4/20/2015,510,1138363.185,32496.07017,0,3000.794461,11194.40009,4517.54227,0,4370.07407,6089.113345,2304.229751
4/20/2015,511,1912215.946,54586.71219,0,5040.717315,18804.28903,7588.541581,0,7340.825345,10228.45765,3870.631912
4/20/2015,512,860824.1836,24573.35536,0,2269.184805,8465.145782,3416.141428,0,3304.626759,4604.555113,1742.446277
4/20/2015,513,351524.6437,10034.732,0,926.6403,3456.811984,1395.009481,0,1349.471548,1880.307995,711.5422851
4/20/2015,514,472807.8259,13496.91951,0,1246.350131,4649.482727,1876.316247,0,1815.066796,2529.05266,957.0389071
4/20/2015,515,684126.5016,19529.28827,0,1803.398988,6727.541673,2714.924752,0,2626.300221,3659.397866,1384.781815
4/20/2015,516,121472.2569,3467.584893,0,320.2082432,1194.530059,482.0570995,0,466.3210889,649.7560271,245.8793396
4/20/2015,517,872388.6646,24903.47863,0,2299.669478,8578.868211,3462.034542,0,3349.021763,4666.413609,1765.854642
4/20/2015,518,517742.8156,14779.64773,0,1364.801492,5091.363016,2054.6387,0,1987.568188,2769.410263,1047.994537
4/20/2015,519,238985.1362,6822.144159,0,629.9793266,2350.124515,948.4015897,0,917.4424825,1278.333313,483.7442636
4/20/2015,520,207824.3276,5932.618009,0,547.8375436,2043.696336,824.7413452,0,797.818936,1111.653911,420.669787
4/20/2015,521,471465.1598,13458.59135,0,1242.810782,4636.279259,1870.987938,0,1809.912422,2521.870729,954.3211356
4/20/2015,522,168051.7843,4797.258597,0,442.9947051,1652.582351,666.9058251,0,645.135713,898.910274,340.1637774
4/20/2015,523,250476.5789,7150.182463,0,660.2714672,2463.128703,994.004855,0,961.5570995,1339.801128,507.0047876
4/20/2015,524,1860781.734,53118.45515,0,4905.133609,18298.49689,7384.427261,0,7143.374022,9953.335662,3766.520814
4/20/2015,525,124684.76,3559.290007,0,328.6765963,1226.121071,494.8057711,0,478.6535998,666.9397304,252.3819613
4/20/2015,526,81577.49244,2328.736517,0,215.0432223,802.2141794,323.7365501,0,313.1686698,436.3586282,165.1259348
4/20/2015,527,834161.9985,23812.24831,0,2198.901666,8202.956024,3310.333765,0,3202.273024,4461.938881,1688.477736
4/20/2015,528,1271554.835,36298.2005,0,3351.895734,12504.17594,5046.107244,0,4881.384855,6801.556493,2573.831022
4/20/2015,529,498162.686,14220.70725,0,1313.187081,4898.816553,1976.93585,0,1912.401828,2664.676,1008.361213
4/20/2015,530,215955.1293,6164.722407,0,569.2708304,2123.652758,857.0080601,0,829.0323537,1155.145631,437.1278343
4/20/2015,531,236351.6376,6746.967488,0,623.0372645,2324.2273,937.950671,0,907.3327179,1264.246709,478.4136399
4/20/2015,532,408688.2319,11666.54161,0,1077.326989,4018.945481,1621.860569,0,1568.917432,2186.076464,827.2505603
4/20/2015,533,782557.2657,22339.12353,0,2062.868458,7695.487026,3105.542741,0,3004.167088,4185.904773,1584.021476
4/20/2015,534,1085433.162,30985.11325,0,2861.267708,10673.89849,4307.491894,0,4166.880464,5805.99025,2197.090891
4/20/2015,535,669715.0031,19117.89314,0,1765.409403,6585.822333,2657.733379,0,2570.975772,3582.310651,1355.61063
4/20/2015,536,196469.8315,5608.489026,0,517.9064026,1932.03885,779.6815465,0,754.2300449,1050.918625,397.6864649
4/20/2015,537,103124.647,2943.828305,0,271.8428297,1014.10391,409.2454482,0,395.8862617,551.6145221,208.7408331
4/20/2015,538,306718.3543,8755.677707,0,808.5282013,3016.197305,1217.19777,0,1177.464226,1640.638812,620.8471657
4/20/2015,539,1289033.054,36797.1392,0,3397.969382,12676.05271,5115.468759,0,4948.482171,6895.047623,2609.209743
4/20/2015,540,181098.5286,5169.695022,0,477.3867149,1780.881014,718.6812333,0,695.2209928,968.6974082,366.5724812
4/20/2015,541,366071.0272,10449.9776,0,964.9854501,3599.857753,1452.73614,0,1405.313809,1958.116712,740.9864995
4/20/2015,542,392412.7866,11201.93767,0,1034.423927,3858.896519,1557.272208,0,1506.437458,2099.018984,794.3064474
4/20/2015,543,204210.1144,5829.445553,0,538.3102582,2008.155,810.3985053,0,783.944296,1092.321457,413.3540395
4/20/2015,544,556599.1417,15888.85252,0,1467.229126,5473.467133,2208.838254,0,2136.734135,2977.253047,1126.645976
4/20/2015,545,234178.4564,6684.931181,0,617.308627,2302.856739,929.3265009,0,898.9900705,1252.622346,474.0147725
4/20/2015,546,306986.0629,8763.3198,0,809.2338974,3018.82989,1218.260159,0,1178.491935,1642.070788,621.3890508
4/20/2015,547,324769.0992,9270.959896,0,856.1110607,3193.704153,1288.831326,0,1246.759415,1737.192384,657.3847699
4/20/2015,548,567047.4339,16187.11273,0,1494.771458,5576.21322,2250.301824,0,2176.844191,3033.141041,1147.794996
4/20/2015,549,74678.916,2131.807604,0,196.858156,734.3751753,296.3598648,0,286.6856541,399.4580903,151.1621091
4/20/2015,550,138293.4272,3947.767261,0,364.5498691,1359.945554,548.8111448,0,530.8960514,739.7325949,279.9280874
4/20/2015,551,198450.9929,5665.043875,0,523.1288643,1951.521132,787.5436948,0,761.8355455,1061.515872,401.6966534
4/20/2015,552,21056.79725,601.0938951,0,55.50699581,207.0676705,83.56293746,0,80.83515425,112.6329688,42.62233645
4/20/2015,553,64604.65009,1844.224471,0,170.3017795,635.3071761,256.380601,0,248.0114517,345.5707652,130.7701784
4/20/2015,554,112879.0763,3222.281281,0,297.5560973,1110.02671,447.9554548,0,433.3326399,603.7910383,228.4853631
4/20/2015,555,297754.0924,8499.781095,0,784.8978628,2928.044829,1181.623507,0,1143.05123,1592.688907,602.7020613
4/20/2015,556,455529.5778,13003.68926,0,1200.80362,4479.572434,1807.748309,0,1748.737153,2436.63118,922.0649605
4/20/2015,557,389169.3601,11109.34981,0,1025.874058,3827.001413,1544.400818,0,1493.986235,2081.66987,787.7412317
4/20/2015,558,30379.77095,867.2304072,0,80.08292044,298.7476361,120.5607325,0,116.6252133,162.5016261,61.49353121
4/20/2015,559,102409.5794,2923.415762,0,269.9578681,1007.072101,406.4077351,0,393.1411814,547.78962,207.2934215
4/20/2015,560,850061.3559,24266.11632,0,2240.813337,8359.306625,3373.429638,0,3263.30923,4546.984665,1720.660587
4/20/2015,561,513250.9659,14651.42199,0,1352.960703,5047.191205,2036.812999,0,1970.32438,2745.383324,1038.902312
4/20/2015,563,582146.9051,16618.14694,0,1534.574581,5724.697926,2310.223385,0,2234.809706,3113.908228,1178.358748
4/20/2015,564,367573.3171,10492.86244,0,968.9455774,3614.630924,1458.697908,0,1411.080965,1966.152472,744.0273753
4/20/2015,565,72002.41912,2055.40349,0,189.8027477,708.0551245,285.7383093,0,276.4108229,385.1414881,145.7444499
4/20/2015,566,534669.4201,15262.83985,0,1409.421048,5257.815326,2121.811156,0,2052.547903,2859.950799,1082.2567
4/20/2015,567,640907.9097,18295.55688,0,1689.472156,6302.540044,2543.413746,0,2460.387927,3428.221289,1297.30045
4/20/2015,569,54053.27977,1543.021766,0,142.4877268,531.5474425,214.5079702,0,207.5056883,289.1314051,109.4125117
4/20/2015,570,217289.2546,6202.806764,0,572.7876657,2136.772238,862.3024754,0,834.153941,1162.281877,439.828318
4/20/2015,571,343641.2295,9809.689606,0,905.8591416,3379.288314,1363.724512,0,1319.207829,1838.139553,695.5849897
4/20/2015,573,333502.7606,9520.273715,0,879.1335223,3279.588958,1323.490462,0,1280.287157,1783.908806,675.0631019
4/20/2015,574,227576.745,6496.476669,0,599.9061148,2237.937037,903.1279106,0,873.6466929,1217.309742,460.6518492
4/20/2015,575,281266.0117,8029.107206,0,741.4342812,2765.90486,1116.191312,0,1079.754968,1504.494038,569.3275402
4/20/2015,576,112800.4424,3220.036574,0,297.3488137,1109.253442,447.6433999,0,433.0307715,603.3704251,228.3261955
4/20/2015,577,454594.2175,12976.98817,0,1198.337954,4470.374318,1804.036374,0,1745.146389,2431.627931,920.1716413
4/20/2015,581,122122.5326,3486.147865,0,321.9224093,1200.92472,484.6376886,0,468.8174387,653.2343565,247.1956019
